who,source_id,species,ref_abb,locality,start_year,year,end_year,nests_total,nests_hatched,nests_predated,nests_abandoned,nests_infertile,nests_failed_other_cause,nests_unknown_fate,nests_total_failed,prop_hatched,prop_predated,daily_survival_rate,ds_lwr,ds_upr,daily_predation_rate,dp_lwr,dp_upr,overall_nest_success,os_lwr,os_upr,overall_predation_rate,op_lwr,op_upr,uncertainty,exposure_days,estimation_method,nest_exposure_interval,nest_search_frequency,nest_check_frequency,when_most_nests_found,incubation_period,egg_laying_period,incubation+laying_period,study_anomaly,comments,nest level data in 'nests',Data quality
rlanctot,144,Gallinago_delicata,Kantrud & Higgins 1992,"North Dakota, South Dakota, Manitoba, Montana",1963,all,1991,24,,,,,,,,0.71,0.29,,,,,,,,,,,,,,,,,unknown,1-2 per week,unknown,,,,,"combined data across many studies so search effort, etc is all over",no,4
rlanctot,144,Limosa_fedoa,Kantrud & Higgins 1992,"North Dakota, South Dakota, Manitoba, Montana",1963,all,1991,43,,,,,,,,0.6,0.33,,,,,,,,,,,,,,,,,unknown,1-2 per week,unknown,,,,,"combined data across many studies so search effort, etc is all over",no,4
rlanctot,144,Steganopus_tricolor (Phalaropus tricolor),Kantrud & Higgins 1992,"North Dakota, South Dakota, Manitoba, Montana",1963,all,1991,136,,,,,,,,0.59,0.38,,,,,,,,,,,,,,,,,unknown,1-2 per week,unknown,,,,,"combined data across many studies so search effort, etc is all over",no,4
apintaric,145,Charadrius_melodus,Catlin et al. 2011,"Missouri 95 km, South Dakota/Nebraska",2005,2005,2007,183,97,18,7,u,49,12,,,,,,,,,,,,,,,,,,,,unknown,every_2nd,,,,,,"Duplicated rows below for all years. Study looked at natural, engineered and managed sandbars. DSR did not vary very much by habitat.",,
apintaric,145,Charadrius_melodus,Catlin et al. 2011,"Missouri 95 km, South Dakota/Nebraska",2005,2006,2007,205,105,18,21,u,56,6,,,,,,,,,,,,,,,,,,,,unknown,every_2nd,,,,,,"Duplicated rows below for all years. Study looked at natural, engineered and managed sandbars. DSR did not vary very much by habitat.",,
apintaric,145,Charadrius_melodus,Catlin et al. 2011,"Missouri 95 km, South Dakota/Nebraska",2005,2007,2007,211,107,47,15,u,23,19,,,,,,,,,,,,,,,,,,,,unknown,every_2nd,,,,,,"Duplicated rows below for all years. Study looked at natural, engineered and managed sandbars. DSR did not vary very much by habitat.",,
eschlicht,146,Charadrius_melodus,Richardson 1999,"Freshwater lake and surrounding, Alberta, control",1996,1996,1997,18,7,,,,,,,0.39,,0.9545,,,,,,0.21,,,,,,,,,,1-2 per week,every_2nd,,,,34,yes,study anomaly: predator exclosures tested; nest search frequency: every two days,,
eschlicht,146,Charadrius_melodus,Richardson 1999,"Freshwater lake and surrounding, Alberta, control",1996,1997,1997,18,5,,,,,,,0.28,,0.9577,,,,,,0.23,,,,,,,,,,1-2 per week,every_2nd,,,,34,yes,study anomaly: predator exclosures tested; nest search frequency: every two days,,
eschlicht,146,Charadrius_melodus,Richardson 1999,"Freshwater lake and surrounding, Alberta, predator exclosure",1996,1996,1997,17,14,,,,,,,0.82,,0.9925,,,,,,0.77,,,,,,,,,,1-2 per week,every_2nd,,,,34,yes,study anomaly: predator exclosures tested; nest search frequency: every two days,,
eschlicht,146,Charadrius_melodus,Richardson 1999,"Freshwater lake and surrounding, Alberta, predator exclosure",1996,1997,1997,15,7,,,,,,,0.47,,0.9745,,,,,,0.42,,,,,,,,,,1-2 per week,every_2nd,,,,34,yes,study anomaly: predator exclosures tested; nest search frequency: every two days,,
mcragnolini,147,Charadrius_melodus,White 2005,"Chaplin Lake, Saskatchewan",2002,2002,2004,36,23,7,2,0,1,3,,,,0.98,0.97,0.99,,,,,,,,,,unknown,,mayfield,inc+lay,1-2 per week,unknown,unknown,28,7,,no,"""Nest fate was known for 34 of the 36 nests I monitored in 2002[...]"" probaly typo in number of nests with unknown fate, discrepancy with Table 2.1; not sure about uncertainty type, could be sd",,5
mcragnolini,147,Charadrius_melodus,White 2005,"Chaplin Lake, Saskatchewan",2002,2003,2004,41,36,4,0,0,1,1,,,,0.99,0.98,1,,,,,,,,,,unknown,,mayfield,inc+lay,1-2 per week,unknown,unknown,28,7,,no,"""Nest fate was known for [...] 40 of 41 nests in 2003 [...]""; not sure about uncertainty type, could be sd",,5
mcragnolini,147,Charadrius_melodus,White 2005,"Chaplin Lake, Saskatchewan",2002,2004,2004,75,75,28,2,0,1,0,,,,0.97,0.95,0.99,,,,,,,,,,unknown,,mayfield,inc+lay,1-2 per week,unknown,unknown,28,7,,no,"""Nest fate was known for [...] all 75 in 2004""; not sure about uncertainty type, could be sd",,5
eschlicht,148,Charadrius_thoracicus,Zefania et al. 2008,Marambitsy Bay,2004,2004,2005,10,0,9,,,1,,,0,0.9,,,,,,,,,,,,,,,,,unknown,1-2 per week,unknown,,,,,"other causes for failure: flooding (N=1); data were collected in 2004, but year should perhaps be 2003 (i.e. 2003/2004 season). Most nests probably detected in May, at end of 2003/04 season. However, some data also collected in Nov, which would probably be season 2004/05.",,
eschlicht,148,Charadrius_thoracicus,Zefania et al. 2008,Tsimanampetsotsa,2004,2004,2005,74,20,22,9,2,21,,54,0.27,0.297,,,,,,,,,,,,,,,mayfield,observed,unknown,1-2 per week,laying,27,,,,"reported is daily mortality m, therefore I entered as daily survival 1 - m; no uncertainty reported; other causes for failure: flooding (N=20) and trampling by livestock (N=1)",,
mcragnolini,149,Charadrius_sanctaehelenae,Burns et al. 2013,St. Helena Island,2007,all,2010,173,65,103,4,,1,,108,,,0.95,0.941,0.959,,,,0.215,0.156,0.28,,,,95%CI,u,bayesian,unknown,unknown,1-2 per week,unknown,u,u,30,no,# of depredated calculated from 0.93 proportion predated from failed nests (173nests - 65 harchtd) =. 0.93*(173-65); predation includes complete or partial predation followed by abandonmend; overal survivle estimated by raising daily nest survival to the power of the length of the nesting period (30 days); survival estimated by MARK,,3
"Cdura, done",150,Charadrius_alexandrinus,Székely et al. 1994,Miklapuzsta,1991,all,1992,68,16,,,,,,52,,,,,,,,,,,,,,,,,unknown,incubation,unknown,unknown,unknown,,,,yes, BE AWARE that they shoy a percentage of predated nests but this percentage actually includes trampled or disappeared nests!!!!!!! (So I have put this number into the total failed nests). anormality: they manualy reduced or enlarged clutches.,,
mcragnolini,151,Charadrius_dubius,Pietrelli et al. 2001,"Castel Porziano, near Rome",1991,all,1994,4,,,,,,,,,0.857,,,,,,,,,,,,,,,,,unknown,unknown,unknown,u,u,u,no,"""periodic"" nest check; reported proportion of predated nests could be wrong; mostly anecdotal information",,4
mcragnolini,151,Charadrius_alexandrinus,Pietrelli et al. 2001,"Castel Porziano, near Rome",1991,all,1994,45,,,,,,,,,0.622,,,,,,,,,,,,,,,,,unknown,unknown,unknown,u,u,u,no,"""periodic"" nest check; mostly anecdotal information; ",,4
apintaric,152,Charadrius_alexandrinus,Kozstolány et al. 2009,Al Wathba Wetland Reserve,2005,2005,2006,188,44,81,,,,,,0.234,0.431,,,,,,,,,,,,,,,mayfield,,unknown,every_2nd,,25,,,,Nests of unknown fate not included in statistical analysis,,
apintaric,152,Charadrius_alexandrinus,Kozstolány et al. 2009,Al Wathba Wetland Reserve,2005,2006,2006,129,25,47,,,,,,0.194,0.364,,,,,,,,,,,,,,,mayfield,,unknown,every_2nd,,25,,,,Nests of unknown fate not included in statistical analysis,,
jreneerkens,153,Charadrius_alexandrinus,Al Rashidi et al. 2011,Farasan Islands,2007,2007,2009,6,3,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
jreneerkens,153,Charadrius_alexandrinus,Al Rashidi et al. 2011,Farasan Islands,2007,2008,2009,162,15,94,2,,2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
jreneerkens,153,Charadrius_alexandrinus,Al Rashidi et al. 2011,Farasan Islands,2007,2009,2009,104,14,63,1,,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
gbambini,154,Charadrius_nivosus,Carmona-Isunza et al.2015,"Bahia de Ceuta, Mexico",2014,2014,2014,u,u,u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no nest success data presented,no,1
gbambini,154,Charadrius_alexandrinus,Carmona-Isunza et al.2015,"Maio, Cape Verde",2013,2013,2013,u,u,u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no nest success data presented,no,1
gbambini,155,Charadrius_alexandrinus,Al Rashidi 2016,Jabal lagoons,2015,2015,2015,45,2,9,,,1,25,10,,,,,,,,,,,,,,,,u,unknown,unknown,unknown,every_2nd,unknown,,,,no,Mainly about incubation schedule,,
rlanctot,156,Charadrius_nivosus,Paton 1994,"Howard Slough WMA, Great Salt Lake, Utah",1990,1990,1993,18,11,7,0,0,0,0,7,0.611,,,,,,,,0.492,0.286,0.837,,,,95%CI,u,mayfield,unknown,1-2 per week,1-2 per week,unknown,,,,yes,predator control in place,no,4
rlanctot,156,Charadrius_alexandrinus_nivosus,Paton 1994,"Howard Slough WMA, Great Salt Lake, Utah",1990,1991,1993,35,11,24,0,0,0,0,24,0.314,,,,,,,,0.197,0.101,0.379,,,,95%CI,u,mayfield,unknown,1-2 per week,1-2 per week,unknown,,,,yes,predator control in place,no,4
rlanctot,156,Charadrius_alexandrinus_nivosus,Paton 1994,"Howard Slough WMA, Great Salt Lake, Utah",1990,1992,1993,79,47,24,0,0,8,0,32,0.594,,,,,,,,0.445,0.334,0.592,,,,95%CI,u,mayfield,unknown,1-2 per week,1-2 per week,unknown,,,,yes,predator control in place,no,4
rlanctot,156,Charadrius_alexandrinus_nivosus,Paton 1994,"Howard Slough WMA, Great Salt Lake, Utah",1990,1993,1993,30,4,25,0,0,0,0,25,0.133,,,,,,,,0.054,0.107,0.165,,,,95%CI,u,mayfield,unknown,1-2 per week,1-2 per week,unknown,,,,yes,predator control in place,no,4
rlanctot,156,Charadrius_alexandrinus_nivosus,Paton 1994,"West Layton Marsh, Great Salt Lake, Utah",1990,1990,1993,53,33,20,,,,,20,0.623,,,,,,,,0.381,0.247,0.585,,,,95%CI,u,mayfield,unknown,1-2 per week,1-2 per week,unknown,,,,no,no predator control at this site,no,4
rlanctot,156,Charadrius_alexandrinus_nivosus,Paton 1994,"West Layton Marsh, Great Salt Lake, Utah",1990,1991,1993,73,18,46,,,9,,55,0.247,,,,,,,,0.113,0.063,0.203,,,,95%CI,u,mayfield,unknown,1-2 per week,1-2 per week,unknown,,,,no,no predator control at this site,no,4
rlanctot,156,Charadrius_alexandrinus_nivosus,Paton 1994,"West Layton Marsh, Great Salt Lake, Utah",1990,1992,1993,55,13,35,,,7,,42,0.236,,,,,,,,0.129,0.068,0.24,,,,95%CI,u,mayfield,unknown,1-2 per week,1-2 per week,unknown,,,,no,no predator control at this site,no,4
rlanctot,156,Charadrius_alexandrinus_nivosus,Paton 1994,"West Layton Marsh, Great Salt Lake, Utah",1990,1993,1993,71,33,,,,,,38,0.471,,,,,,,,0.345,0.168,0.695,,,,95%CI,u,mayfield,unknown,1-2 per week,1-2 per week,unknown,,,,no,no predator control at this site,no,4
eschlicht,157,Charadrius_nivosus,Rupert 1997,"Laguna Atascosa National Wildlife Refuge, Texas",1995,1995,1996,43,10,27,,,6,,33,0.23,0.63,,,,,,,,,,,,,,,,,1-2 per week,every_2nd,unknown,,,,,study sites visited 4 times per week; other failure cause: flooding during a thunderstorm,,
eschlicht,157,Charadrius_nivosus,Rupert 1997,"Laguna Atascosa National Wildlife Refuge, Texas",1995,1996,1996,24,6,18,,,,,18,0.25,0.75,,,,,,,,,,,,,,,,,1-2 per week,1-2 per week,unknown,,,,,study sites visited twice per week,,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1984,1984,1984,77,52,15,4,0,5,1,25,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1985,1985,1985,118,59,28,7,1,8,15,59,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1986,1986,1986,129,57,40,3,0,18,11,72,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1987,1987,1987,119,50,36,5,0,9,19,69,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1988,1988,1988,80,31,25,3,0,4,17,49,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1989,1989,1989,106,39,26,2,0,6,33,67,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1990,1990,1990,99,25,45,3,0,11,15,74,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1991,1991,1991,77,32,30,2,0,7,6,45,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1992,1992,1992,73,52,8,7,0,6,0,21,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1993,1993,1993,66,45,4,10,0,5,2,21,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1994,1994,1994,74,45,5,3,2,18,1,29,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1995,1995,1995,86,49,8,12,2,12,3,37,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1996,1996,1996,94,65,15,5,1,7,1,29,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1997,1997,1997,100,73,9,12,1,4,1,27,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1998,1998,1998,65,53,6,1,0,4,1,12,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
gbambini,158,Charadrius_nivosus,Neuman 2003,"Monterey Bay, California",1999,1999,1999,47,34,3,3,3,4,0,13,,,,,,,,,,,,,,,,unknown,,observed,unknown,,,28,3-5,,,'nests visited 3-4 times per week but at some locations as infrequently as once a week or as frequently as daily'',,
jreneerkens,159,Charadrius_nivosus,Demers & Robinson-Nilsen 2012,"California, Eden Landing Ecological Reserve",2009,2009,2010,73,41,22,3,,4,3,,,,0.963,0.832,0.993,,,,,,,,,,,,logistic exposure models,,1-2 per week,1-2 per week,,,,,yes,"without camera near nest. Two clutches ""lost at hatch"" were classified as ""unknown fate"".",,4
jreneerkens,159,Charadrius_nivosus,Demers & Robinson-Nilsen 2012,"California, Eden Landing Ecological Reserve",2009,2009,2010,24,12,10,,,2,,,,,0.983,0.863,0.998,,,,,,,,,,,,logistic exposure models,,1-2 per week,1-2 per week,,,,,yes,with camera near nest.,,4
jreneerkens,159,Charadrius_nivosus,Demers & Robinson-Nilsen 2012,"California, Eden Landing Ecological Reserve",2009,2010,2010,122,33,84,1,,2,2,,,,0.933,0.797,0.992,,,,,,,,,,,,logistic exposure models,,1-2 per week,1-2 per week,,,,,yes,"without camera near nest. One clutch that was ""lost at hatch"" was classified as ""unknown fate"".",,4
jreneerkens,159,Charadrius_nivosus,Demers & Robinson-Nilsen 2012,"California, Eden Landing Ecological Reserve",2009,2010,2010,20,12,7,1,,,,,,,0.971,0.844,0.998,,,,,,,,,,,,logistic exposure models,,1-2 per week,1-2 per week,,,,,yes,with camera near nest.,,4
eschlicht,160,Charadrius_ruficapillus,Tan et al. 2015,"Cheetham Wetlands, Victoria",2012,2012,2013,70,28,42,,,,,,,,,,,,,,,,,,,,,,,,unknown,1-2 per week,unknown,30,,,yes,"end year not= start year because southern hemisphere study; nest searches ""intensive""; incubation period assumed, not measured; 18 nests not included in the total of 70 were flooded (3) or abandoned (15); anomaly: 26 of the 70 nests protected with exclosures; exclosure nests: 1 depredated, 25 hatched; unprotected nests: 41 depredated, 3 hatched. Data avaiilable on repository: http://dx.doi.org/10.5061/dryad.0ms70",,
eschlicht,161,Charadrius_peronii,Yasué et al. 2007,"Khao Sam Roi Yod National Park, Beach, resampling of pair within habitat",2004,2004,2005,26,,9,,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,1-2 per week,unknown,,,,,sample sizes as far as I can see inconsistently reported,,
eschlicht,161,Charadrius_peronii,Yasué et al. 2007,"Khao Sam Roi Yod National Park, Beach, resampling of pair within habitat",2004,2005,2005,31,,14,,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,1-2 per week,unknown,,,,,sample sizes as far as I can see inconsistently reported,,
eschlicht,161,Charadrius_peronii,Yasué et al. 2007,"Khao Sam Roi Yod National Park, Saltflat, resampling of pair within habitat",2004,2004,2005,11,,5,,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,1-2 per week,unknown,,,,,sample sizes as far as I can see inconsistently reported,,
eschlicht,161,Charadrius_peronii,Yasué et al. 2007,"Khao Sam Roi Yod National Park, Saltflat, resampling of pair within habitat",2004,2005,2005,21,,12,,,,,,,,,,,,,,,,,,,,,,,unknown,unknown,1-2 per week,unknown,,,,,sample sizes as far as I can see inconsistently reported,,
apintaric,162,Charadrius_bicinctus,Keedwell & Sanders 2002,"Ohau River, South Island",1998,all,2000,39,,,,,,,,,0.275,,,,,,,,,,,,,,,,,unknown,daily,unknown,28,,,,22 nests monitored daily and by camera trap nad 17 only by camera trap. Study mostly intereted in predtor visits to the nest but not necessarily actual predation events,,
jreneerkens,163,Thinornis_rubricollis,Dowling & Weston 1999,"Mornington Peninsula NP, Victoria",1991,1991,1997,26,8,0,,,8,10,,,,,,,,,,,,,,,,,,,,less than weekly,1-2 per week,,,,,no,,,4
