"check nest_search, when_found","who","source_id","species","ref_abb","locality","start_year","year","end_year","nests_hatched","nests_predated","nests_abandoned","nests_infertile","nests_failed_other_cause","nests_unknown_fate","prop_hatched","prop_predated","daily_survival_rate","ds_lwr","ds_upr","daily_predation_rate","dp_lwr","dp_upr","overall_nest_success","os_lwr","os_upr","overall_predation_rate","op_lwr","op_upr","uncertainty","exposure_days","estimation_method","nest_exposure_interval","nest_search_frequency","nest_check_frequency","when_most_nests_found","incubation_period","egg_laying_period","incubation+laying_period","study_anomaly","comments","nest level data in 'nests'","Data quality","Incubation_days","DPR_assumption","obs_time","years_nr","mean_year","Failed_together","N.nests","DPRtrans","DPR_source","DPR","period","Latitude","Belt"
NA,"jreneerkens",500,"Arenaria_interpres","Hansen in litt.","Zackenberg",1996,"2015",2015,1,4,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total for number of hatched mentioned 0, but clearly was 1.","yes",4,25.9,NA,0.5,20,2005.5,4,5,"NO",NA,0.0701754385964912,"after",74.478,"Arctic"
NA,"jreneerkens",500,"Calidris_alpina","Hansen in litt.","Zackenberg",1996,"2015",2015,5,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",5,25,NA,0.5,20,2005.5,6,11,"NO",NA,0.0659340659340659,"after",74.478,"Arctic"
NA,"jreneerkens",500,"Calidris_canutus","Hansen in litt.","Zackenberg",1998,"2015",2015,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",5,26,NA,0.5,18,2006.5,0,1,"NO",NA,0,"after",74.478,"Arctic"
NA,"jreneerkens",500,"Charadrius_hiaticula","Hansen in litt.","Zackenberg",1996,"2015",2015,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",5,28,NA,0.5,20,2005.5,2,4,"NO",NA,0.0363636363636364,"after",74.478,"Arctic"
NA,"bib_await",501,"Calidris_tenuirostris","Tomkovich in litt.","Anadyr surrounding",1993,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I think the same as source 197, Tomkovich 2001, now done DSolovyeva",NA,NA,25.95,NA,NA,NA,NA,NA,NA,"YES",NA,NA,"before",64.844,"Arctic"
NA,"jreneerkens",501,"Calidris_temminckii","Tomkovich in litt.","Belyaka Spit, Chukotka",1986,"1986",1988,1,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,"no","For six nests a range (of a few days) was provided for the last date of nest check; I have used the midpoint to calculate the exposure period for these nests. One clutch found on day of hatch excluded.",NA,"3",NA,24.8,NA,0.5,3,1987,5,6,"NO",NA,0.0675675675675676,"before",67.025,"Arctic"
NA,"jreneerkens",501,"Calidris_temminckii","Tomkovich in litt.","Belyaka Spit, Chukotka",1986,"1987",1988,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.5,NA,NA,NA,NA,NA,NA,NA,"no","For two nests a range (of a few days) was provided for the last date of nest check; I have used the midpoint to calculate the exposure period for these nests! One nest with chicks at the day of finding (i.e. exposure = 0 days) excluded.",NA,"3",NA,24.8,NA,0.5,3,1987,3,6,"NO",NA,0.0504201680672269,"before",67.025,"Arctic"
NA,"jreneerkens",501,"Calidris_temminckii","Tomkovich in litt.","Belyaka Spit, Chukotka",1986,"1988",1988,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,"no","For one nest a range (of a few days) was provided for the last date of nest check; I have used the midpoint to calculate the exposure period for these nests. One nest with chicks at the day of finding (i.e. exposure = 0 days) excluded.",NA,"3",NA,24.8,NA,0.5,3,1987,3,4,"NO",NA,0.105263157894737,"before",67.025,"Arctic"
NA,"jreneerkens",501,"Calidris_melanotos","Tomkovich in litt.","Yakutia, Lena River",1973,"1973",1973,15,2,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,NA,NA,NA,NA,NA,NA,"no","Exposure period per nest (with known fate only) calculated. For one nest exposure was uncertain and varied between 9-12 days; I now used 10 days. One clutch found on day of hatch excluded.",NA,"3",NA,26,NA,0.5,1,1973,2,17,"NO",NA,0.0078740157480315,"before",61.713,"Arctic"
NA,"jreneerkens",501,"Calidris_canutus","Tomkovich in litt.","Knipovich Bay, Taimyr",1990,"1990",1992,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5,NA,NA,NA,NA,NA,NA,NA,"no","For one nest a range (of a few days) was provided for the last date of nest check; I have used the midpoint to calculate the exposure period for these nests. Two nests with chicks at the day of finding (i.e. exposure = 0 days) excluded.",NA,"3",NA,26,NA,0.5,3,1991,3,6,"NO",NA,0.0540540540540541,"before",76.083,"Arctic"
NA,"jreneerkens",501,"Calidris_canutus","Tomkovich in litt.","Knipovich Bay, Taimyr",1990,"1991",1992,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,"no","For two nests a range (of a few days) was provided for the last date of nest check; I have used the midpoint to calculate the exposure period for these nests.",NA,"3",NA,26,NA,0.5,3,1991,1,9,"NO",NA,0.00709219858156028,"before",76.083,"Arctic"
NA,"jreneerkens",501,"Calidris_canutus","Tomkovich in litt.","Knipovich Bay, Taimyr",1990,"1992",1992,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"no","Both clutches depredated while being completed the day after finding.",NA,"4",NA,26,NA,0.5,3,1991,2,2,"NO",NA,1,"before",76.083,"Arctic"
NA,"jreneerkens",501,"Charadrius_mongolus","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2009",2016,3,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.5,NA,NA,NA,NA,NA,NA,NA,"no","For five nests a range was provided for the last date of nest check; I have used the midpoint to calculate the exposure period for these nests. One nest was reported to be depredated said in the comment that the eggs were cold and scattered outside the nest cup at the last check; I have included it as deserted instead. Another nest reported to be ""deserted"" apparently contained two dead and wet chicks, so I included it as ""hatched"" instead. Another nest with ""all embryos dead"" is included in ""failed_other_causes"". Nests with unknown fate are not included in exposure_days.",NA,"2",NA,26.5,NA,0.5,8,2012.5,4,7,"NO",NA,0.0246913580246914,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Pluvialis_fulva","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2009",2016,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"4",NA,33.25,NA,0.5,8,2012.5,0,2,"NO",NA,0,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Charadrius_mongolus","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2010",2016,2,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.5,NA,NA,NA,NA,NA,NA,NA,"no","All nests have a range (between date of clutch seen alive and date of fate); midpoint taken for exposure days. Two clutches with unknown fate not included in exposure days.",NA,"3",NA,26.5,NA,0.5,8,2012.5,3,5,"NO",NA,0.0363636363636364,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Pluvialis_fulva","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2010",2016,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,"no","One clutch found with chicks and classfied as ""hatched"" excluded from #hatched and exposure_days.",NA,"4",NA,33.25,NA,0.5,8,2012.5,1,3,"NO",NA,0.0344827586206897,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Charadrius_mongolus","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2011",2016,10,3,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.5,NA,NA,NA,NA,NA,NA,NA,"no","All nests have a range (between date of clutch seen alive and date of fate); midpoint taken for exposure days. One nest marked ""depredated"" was included as unknown_fate according to information in the comments by the researchers. Another nest with starred eggs at the last visit was recorded to have hatched, but I classified it as ""unknown_fate"". Exposure_days on nests with known fate only.",NA,"3",NA,26.5,NA,0.5,8,2012.5,3,13,"NO",NA,0.0146699266503667,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Pluvialis_fulva","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2011",2016,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5,NA,NA,NA,NA,NA,NA,NA,"no","One of three nests has a range between date of clutch seen alive and date of fate; midpoint taken for exposure days.",NA,"4",NA,33.25,NA,0.5,8,2012.5,1,4,"NO",NA,0.0165289256198347,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Charadrius_mongolus","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2012",2016,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.5,NA,NA,NA,NA,NA,NA,NA,"no","Almost all nests have a range between date of clutch seen alive and date of fate; midpoint taken for exposure days.",NA,"3",NA,26.5,NA,0.5,8,2012.5,1,9,"NO",NA,0.00975609756097561,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Pluvialis_fulva","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2012",2016,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5,NA,NA,NA,NA,NA,NA,NA,"yes","One (but not the other) nest has a range between date of clutch seen alive and date of fate; midpoint taken for exposure days. Nest cameras used.",NA,"4",NA,33.25,NA,0.5,8,2012.5,2,4,"NO",NA,0.0493827160493827,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Charadrius_mongolus","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2013",2016,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.5,NA,NA,NA,NA,NA,NA,NA,"no","Almost all nests have a range between date of clutch seen alive and date of fate; midpoint taken for exposure days.",NA,"3",NA,26.5,NA,0.5,8,2012.5,3,11,"NO",NA,0.0146699266503667,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Pluvialis_fulva","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2013",2016,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,"yes","For two nests a range is given between date of clutch seen alive and date of fate; midpoint taken for exposure days for the depredated nest, but not for the abandoned nest which likely was abandoned on the second last visit when a bird was caught on the nest. Nest cameras used.",NA,"4",NA,33.25,NA,0.5,8,2012.5,2,9,"NO",NA,0.0161290322580645,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Charadrius_mongolus","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2014",2016,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,"no","Almost all nests have a range between date of clutch seen alive and date of fate; midpoint taken for exposure days. One collected clutch and a nest with chicks marked as ""hatched"" excluded.",NA,"2",NA,26.5,NA,0.5,8,2012.5,1,3,"NO",NA,0.0294117647058824,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Pluvialis_fulva","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2014",2016,4,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.5,NA,NA,NA,NA,NA,NA,NA,"yes","Almost all nests have a range between date of clutch seen alive and date of fate; midpoint taken for exposure days. A range of last visit days is given for a nest while the comment-field is very clear about the exact date of predation, a fate date is included for a nest while a brood with chicks (of unknown/unmentioned age) are seen on that day, if hatched, probably 1-2 days earlier. Nest cameras used.",NA,"2",NA,33.25,NA,0.5,8,2012.5,5,9,"NO",NA,0.0408163265306122,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Charadrius_mongolus","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2015",2016,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.5,NA,NA,NA,NA,NA,NA,NA,"no","Almost all nests have a range between date of clutch seen alive and date of fate; midpoint taken for exposure days. A nest classified as ""hatched"" based on a family with chicks in the vicinity of the empty nest several days after expected hatch date was interpreted as ""unknown fate"" by me.",NA,"2",NA,26.5,NA,0.5,8,2012.5,3,6,"NO",NA,0.0298507462686567,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Pluvialis_fulva","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2015",2016,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,NA,NA,NA,NA,NA,NA,NA,"yes","Almost all nests have a range between date of clutch seen alive and date of fate; midpoint taken for exposure days. A fate date is included in the range mentioned before, for two ""nests"" where a brood (of unknown/unmentioned age) was seen 500 meters from the nest (and thus were presumed to have hatched). A date of last visit was given to one nest that mentioned a different known date of depredation in the comment field. A ""last nest visit date"" mentioned chicks at several tens of meters away from the nest. Nest cameras used.",NA,"2",NA,33.25,NA,0.5,8,2012.5,7,14,"NO",NA,0.0416666666666667,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Charadrius_mongolus","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2016",2016,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,"no","Two of three nests have a range between date of clutch seen alive and date of fate; midpoint taken for exposure days. Two clutches found with chicks in nest cup, classified as ""hatched"" in the original source, were excluded by jreneerkens here (from # hatched and exposure_days)",NA,"3",NA,26.5,NA,0.5,8,2012.5,3,4,"NO",NA,0.133333333333333,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Pluvialis_fulva","Tomkovich in litt.","Meïnypilgyno, Chukotka",2009,"2016",2016,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,"yes","Nest cameras used.",NA,"5",NA,33.25,NA,0.5,8,2012.5,1,9,"NO",NA,0.00625,"after",62.543,"Arctic"
NA,"jreneerkens",501,"Calidris_ptilocnemis","Tomkovich in litt.","Uelen, Chukotka",1978,"1978",1980,7,2,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,"no","Exposure of one depredated clutch uncertain between 4-6 days; I used 5 days. Nests that were never visited again after finding are excluded (also from ""nests of unknown fate""). Nests of which eggs were collected by the researchers also excluded (also from failed_other_causes).",NA,"3",NA,24,NA,0.5,3,1979,3,10,"NO",NA,0.0141843971631206,"before",66.0996666666667,"Arctic"
NA,"jreneerkens",501,"Calidris_ptilocnemis","Tomkovich in litt.","Uelen, Chukotka",1978,"1979",1980,10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,NA,NA,NA,NA,NA,NA,NA,"no","For three nests with an estimated range of exposure days, I have now selected the average.",NA,"3",NA,24,NA,0.5,3,1979,3,13,"NO",NA,0.0128205128205128,"before",66.0996666666667,"Arctic"
NA,"jreneerkens",501,"Calidris_ptilocnemis","Tomkovich in litt.","Uelen, Chukotka",1978,"1980",1980,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,NA,NA,NA,NA,NA,NA,NA,"no","For two nests with an estimated range of exposure days, I have now selected the average.",NA,"3",NA,24,NA,0.5,3,1979,5,9,"NO",NA,0.0264550264550265,"before",66.0996666666667,"Arctic"
NA,"bib_await",504,"Charadrius_marginatus","Cristina Carmona et al. In litt.","Andavadoaka",2004,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,"YES",NA,NA,"after",-22.095,"South tropics"
NA,"bib_await",504,"Charadrius_pecuarius","Cristina Carmona et al. In litt.","Andavadoaka",2004,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,"YES",NA,NA,"after",-22.095,"South tropics"
NA,"bib_await",504,"Charadrius_thoracicus","Cristina Carmona et al. In litt.","Andavadoaka",2004,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,"YES",NA,NA,"after",-22.095,"South tropics"
NA,"bib_await",505,"Vanellus_spinosus","Eleni Makrigianni in litt.","Evros Delta",2003,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,"YES",NA,NA,"after",40.794,"North temperate"
NA,"rlanctot",506,"Charadrius_falklandicus","Glenda D. Hevia and Verónica L. D’Amico in litt.","Puerto Madryn, Patagonia",2012,"all",2017,NA,NA,NA,NA,NA,NA,NA,NA,0.94,"0.933","0.947",NA,NA,NA,NA,NA,NA,NA,NA,NA,"95%CI",NA,"mayfield","incubation","1-2 per week","every_2nd",NA,NA,NA,NA,"no","no data given to Kubelka by authors, likely taken from meeting abstracts, high levels of disturbance","no",4,28.5,"1-DSR",0.6,6,2014.5,NA,81,"YES",NA,0.0600000000000001,"after",-42.729,"South temperate"
NA,"rlanctot",506,"Charadrius_falklandicus","Glenda D. Hevia and Verónica L. D’Amico in litt.","Puerto Madryn, Patagonia",2012,"all",2017,NA,NA,NA,NA,NA,NA,NA,NA,0.978,"0.973","0.982",NA,NA,NA,NA,NA,NA,NA,NA,NA,"95%CI",NA,"mayfield","incubation","1-2 per week","every_2nd",NA,NA,NA,NA,"no","no data given to Kubelka by authors, likely taken from meeting abstracts, low levels of disturbance","no",4,28.5,"1-DSR",0.6,6,2014.5,NA,46,"YES",NA,0.022,"after",-42.729,"South temperate"
NA,"bib_await",507,"Limicola_falcinellus","Golovnyuk in litt.","Lower Khatanga River",1999,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3,NA,NA,NA,NA,NA,NA,"YES",NA,NA,"before",72.906,"Arctic"
NA,"bib_await",508,"Tringa_nebularia","Hancock in litt.","north Sutherland, Scotland",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3,NA,NA,NA,NA,NA,NA,"YES",NA,NA,"before",58.533,"North temperate"
NA,"jreneerkens",509,"Numenius_phaeopus","Katrínardóttir in litt.","South-west Iceland",2009,"2009",2010,9,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This information is provided to Vojta to clarify numbers in Katrínardóttir et al. 2015.",NA,NA,29,NA,0.5,2,2009.5,16,25,"YES",NA,0.0649087221095335,"after",63.764,"Arctic"
NA,"jreneerkens",509,"Numenius_phaeopus","Katrínardóttir in litt.","South-west Iceland",2009,"2010",2010,13,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This information is provided to Vojta to clarify numbers in Katrínardóttir et al. 2015.",NA,NA,29,NA,0.5,2,2009.5,19,32,"YES",NA,0.0582375478927203,"after",63.764,"Arctic"
NA,"bib_await",510,"Pluvianellus_socialis","Lishman in litt.","Santa Cruz Province",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,"YES",NA,NA,"after",-51.23,"South temperate"
NA,"bib_await",511,"Charadrius_marginatus","Luke Eberhart-Phillips et al. In litt.","Andavadoaka",2004,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,"YES",NA,NA,"after",-22.095,"South tropics"
NA,"bib_await",511,"Charadrius_pecuarius","Luke Eberhart-Phillips et al. In litt.","Andavadoaka",2004,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,"YES",NA,NA,"after",-22.095,"South tropics"
NA,"bib_await",511,"Charadrius_thoracicus","Luke Eberhart-Phillips et al. In litt.","Andavadoaka",2004,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,"YES",NA,NA,"after",-22.095,"South tropics"
NA,"bib_await",512,"Vanellus_chilensis","Macedo in litt.","Brasília",2007,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,"YES",NA,NA,"after",-15.815,"South tropics"
NA,"mbulla",513,"Charadrius_nivosus","Medardo Cruz López et al. In litt.","Ceuta",2006,"2006",2016,70,40,11,7,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1696.5,NA,NA,NA,NA,"early incubation","25","5","30",NA,"1.5 days/egg,",NA,NA,29,NA,0.6,11,2011,48,118,"YES",NA,0.0235779546124374,"after",23.9,"North tropics"
NA,"mbulla",513,"Charadrius_nivosus","Medardo Cruz López et al. In litt.","Ceuta",2006,"2007",2016,83,23,7,12,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1853.1,NA,NA,NA,NA,"early incubation","25","5","30",NA,NA,NA,NA,29,NA,0.6,11,2011,35,118,"YES",NA,0.0124116345583077,"after",23.9,"North tropics"
NA,"mbulla",513,"Charadrius_nivosus","Medardo Cruz López et al. In litt.","Ceuta",2006,"2008",2016,44,10,10,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965.7,NA,NA,NA,NA,"early incubation","25","5","30",NA,NA,NA,NA,29,NA,0.6,11,2011,22,66,"YES",NA,0.0103551827689759,"after",23.9,"North tropics"
NA,"mbulla",513,"Charadrius_nivosus","Medardo Cruz López et al. In litt.","Ceuta",2006,"2009",2016,47,9,2,4,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087.5,NA,NA,NA,NA,"early incubation","25","5","30",NA,NA,NA,NA,29,NA,0.6,11,2011,27,74,"YES",NA,0.00827586206896552,"after",23.9,"North tropics"
NA,"mbulla",513,"Charadrius_nivosus","Medardo Cruz López et al. In litt.","Ceuta",2006,"2010",2016,59,21,7,0,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.25,NA,NA,NA,NA,"mid incubation","25","5","30",NA,NA,NA,NA,29,NA,0.5,11,2011,23,82,"YES",NA,0.020542920029347,"after",23.9,"North tropics"
NA,"mbulla",513,"Charadrius_nivosus","Medardo Cruz López et al. In litt.","Ceuta",2006,"2011",2016,35,11,7,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852.6,NA,NA,NA,NA,"early incubation","25","5","30",NA,NA,NA,NA,29,NA,0.6,11,2011,28,63,"YES",NA,0.0129017124091016,"after",23.9,"North tropics"
NA,"mbulla",513,"Charadrius_nivosus","Medardo Cruz López et al. In litt.","Ceuta",2006,"2012",2016,12,5,1,0,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.5,NA,NA,NA,NA,"mid incubation","25","5","30",NA,NA,NA,NA,29,NA,0.5,11,2011,18,30,"YES",NA,0.0164203612479475,"after",23.9,"North tropics"
NA,"mbulla",513,"Charadrius_nivosus","Medardo Cruz López et al. In litt.","Ceuta",2006,"2013",2016,18,4,0,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.1,NA,NA,NA,NA,"early incubation","25","5","30",NA,NA,NA,NA,29,NA,0.6,11,2011,7,25,"YES",NA,0.0106923282544774,"after",23.9,"North tropics"
NA,"mbulla",513,"Charadrius_nivosus","Medardo Cruz López et al. In litt.","Ceuta",2006,"2015",2016,26,6,7,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.3,NA,NA,NA,NA,"early incubation","25","5","30",NA,NA,NA,NA,29,NA,0.6,11,2011,17,43,"YES",NA,0.00999500249875063,"after",23.9,"North tropics"
NA,"mbulla",513,"Charadrius_nivosus","Medardo Cruz López et al. In litt.","Ceuta",2006,"2016",2016,35,12,10,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616.25,NA,NA,NA,NA,"mid incubation","25","5","30",NA,NA,NA,NA,29,NA,0.5,11,2011,15,50,"YES",NA,0.01947261663286,"after",23.9,"North tropics"
