"who","source_id","species","ref_abb","locality","start_year","year","end_year","nests_hatched","nests_predated","nests_abandoned","nests_infertile","nests_failed_other_cause","nests_unknown_fate","prop_hatched","prop_predated","daily_survival_rate","ds_lwr","ds_upr","daily_predation_rate","dp_lwr","dp_upr","overall_nest_success","os_lwr","os_upr","overall_predation_rate","op_lwr","op_upr","uncertainty","exposure_days","estimation_method","nest_exposure_interval","nest_search_frequency","nest_check_frequency","when_most_nests_found","incubation_period","egg_laying_period","incubation.laying_period","study_anomaly","comments","nest.level.data.in..nests.","Data.quality","Incubation_days","DPR_assumption","obs_time","years_nr","mean_year","Failed_together","N.nests","DPRtrans","period","Longitude","Latitude","Belt","DPR","TPR"
"dsolovyeva",133,"Charadrius_hiaticula","Kondrjatev 1982","Bay of Chaun and Koljuchinskaja",1972,"all",1980,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,0.5,9,1976,6,19,"YES","before",171.241,68.61,"Arctic",0.0267857142857143,0.53244004563575
"dsolovyeva",133,"Eurynorhynchus_pygmeus","Kondrjatev 1982","Bay of Chaun and Koljuchinskaja",1972,"all",1974,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,0.5,3,1973,7,16,"YES","before",171.241,68.61,"Arctic",0.048695652173913,0.682789117763636
"dsolovyeva",133,"Limnodromus_scolopaceus","Kondrjatev 1982","Bay of Chaun and Koljuchinskaja",1972,"all",1980,11,10,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.25,NA,0.5,9,1976,14,25,"YES","before",171.241,68.61,"Arctic",0.0458190148911798,0.679339198138315
"dsolovyeva",133,"Phalaropus_fulicarius","Kondrjatev 1982","Bay of Chaun and Koljuchinskaja",1972,"all",1980,51,42,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,849.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,NA,0.5,9,1976,47,98,"YES","before",171.241,68.61,"Arctic",0.049452490286118,0.685367712713317
"dsolovyeva",133,"Phalaropus_lobatus","Kondrjatev 1982","Bay of Chaun and Koljuchinskaja",1972,"all",1980,29,18,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,0.5,9,1976,23,52,"YES","before",171.241,68.61,"Arctic",0.0395061728395062,0.596235615761141
"dsolovyeva",133,"Philomachus_pugnax","Kondrjatev 1982","Bay of Chaun and Koljuchinskaja",1972,"all",1980,26,14,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5,NA,0.5,9,1976,17,43,"YES","before",171.241,68.61,"Arctic",0.0318272236430804,0.561673122527198
"dsolovyeva",133,"Pluvialis_fulva","Kondrjatev 1982","Bay of Chaun and Koljuchinskaja",1972,"all",1980,5,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.25,NA,0.5,9,1976,3,8,"YES","before",171.241,68.61,"Arctic",0.0092539039907461,0.265910871813511
"dsolovyeva",133,"Pluvialis_squatarola","Kondrjatev 1982","Bay of Chaun and Koljuchinskaja",1972,"all",1980,25,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.75,NA,0.5,9,1976,4,29,"YES","before",171.241,68.61,"Arctic",0.00699912510936133,0.199887991642606
"dsolovyeva",133,"Tringa_erythropus","Kondrjatev 1982","Bay of Chaun and Koljuchinskaja",1975,"all",1980,15,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.75,NA,0.5,6,1977.5,2,17,"YES","before",171.241,68.61,"Arctic",0,0
"dsolovyeva",134,"Pluvialis_squatarola","Tomkovich & Dondua 2011","Wrangel Island, Chukotka",2007,"2007",2007,13,4,NA,NA,2,NA,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,NA,NA,NA,NA,NA,NA,NA,"no","paper in Russia, minimal data inferred from figure legends","no",2,31.75,NA,0.5,1,2007,6,19,"YES","after",-179.5,71.333,"Arctic",0.015748031496063,0.395877831464001
"apintaric",135,"Charadrius_aquilonius","Wills et al. 2003","Matakana Island",1992,"1992",2000,4,14,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.1,NA,NA,"daily","daily",NA,"30",NA,NA,"yes","Managed and unmanaged areas. Management included shifting nests to avoid flooding, predator exclosures, predator traps, predator poisoning, and public education.",NA,NA,33,NA,0.9,1,1996,18,22,"YES","before",176.058,-37.557,"South temperate",0.0362600362600363,0.704419583257192
"apintaric",135,"Charadrius_aquilonius","Wills et al. 2003","Matakana Island",1992,"1993",2000,8,2,0,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.9,NA,NA,"daily","daily",NA,"30",NA,NA,"yes","Managed and unmanaged areas. Management included shifting nests to avoid flooding, predator exclosures, predator traps, predator poisoning, and public education.",NA,NA,33,NA,0.9,1,1996,18,26,"YES","before",176.058,-37.557,"South temperate",0.00396118043176867,0.122763400900728
"apintaric",135,"Charadrius_aquilonius","Wills et al. 2003","Matakana Island",1992,"1994",2000,9,9,2,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579.15,NA,NA,"daily","daily",NA,"30",NA,NA,"yes","Managed and unmanaged areas. Management included shifting nests to avoid flooding, predator exclosures, predator traps, predator poisoning, and public education.",NA,NA,33,NA,0.9,1,1996,23,32,"YES","before",176.058,-37.557,"South temperate",0.0155400155400155,0.403601910852421
"apintaric",135,"Charadrius_aquilonius","Wills et al. 2003","Matakana Island",1992,"1995",2000,13,19,1,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,831.6,NA,NA,"daily","daily",NA,"30",NA,NA,"yes","Managed and unmanaged areas. Management included shifting nests to avoid flooding, predator exclosures, predator traps, predator poisoning, and public education.",NA,NA,33,NA,0.9,1,1996,31,44,"YES","before",176.058,-37.557,"South temperate",0.0228475228475228,0.533601514049376
"apintaric",135,"Charadrius_aquilonius","Wills et al. 2003","Matakana Island",1992,"1996",2000,12,23,1,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.45,NA,NA,"daily","daily",NA,"30",NA,NA,"yes","Managed and unmanaged areas. Management included shifting nests to avoid flooding, predator exclosures, predator traps, predator poisoning, and public education.",NA,NA,33,NA,0.9,1,1996,34,46,"YES","before",176.058,-37.557,"South temperate",0.0271723078740623,0.597110906917625
"apintaric",135,"Charadrius_aquilonius","Wills et al. 2003","Matakana Island",1992,"1997",2000,14,14,0,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,831.6,NA,NA,"daily","daily",NA,"30",NA,NA,"yes","Managed and unmanaged areas. Management included shifting nests to avoid flooding, predator exclosures, predator traps, predator poisoning, and public education.",NA,NA,33,NA,0.9,1,1996,28,42,"YES","before",176.058,-37.557,"South temperate",0.0168350168350168,0.428953767861281
"apintaric",135,"Charadrius_aquilonius","Wills et al. 2003","Matakana Island",1992,"1999",2000,17,4,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623.7,NA,NA,"daily","daily",NA,"30",NA,NA,"yes","Managed and unmanaged areas. Management included shifting nests to avoid flooding, predator exclosures, predator traps, predator poisoning, and public education.",NA,NA,33,NA,0.9,1,1996,8,25,"YES","before",176.058,-37.557,"South temperate",0.00641333974667308,0.191295575373578
"apintaric",135,"Charadrius_aquilonius","Wills et al. 2003","Matakana Island",1992,"2000",2000,20,14,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861.3,NA,NA,"daily","daily",NA,"30",NA,NA,"yes","Managed and unmanaged areas. Management included shifting nests to avoid flooding, predator exclosures, predator traps, predator poisoning, and public education.",NA,NA,33,NA,0.9,1,1996,19,39,"YES","after",176.058,-37.557,"South temperate",0.0162544990131197,0.417721099464564
"mcragnolini",136,"Charadrius_hiaticula","Messrs Heywood, Watts, Thompson & Chester (pers. comm. & Nest Record Cards) in Pienkowski 1984","Lindisfarne NNR, North Englang",1975,"1975",1975,NA,7,NA,NA,0,NA,NA,NA,0.9639,"0.9381",0.9897,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95%CI",194,"mayfield","observed",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28,"Fail_is_depr",0.5,1,1975,7,NA,"NO","before",-1.833,55.667,"North temperate",0.0360824742268041,0.642631273128828
"mcragnolini",136,"Charadrius_hiaticula","N. K. Atkinson (pers. comm.) in Pienkowski 1984","Cyrus NNR, Scotland",1974,"1974",1975,NA,27,1,NA,4,NA,NA,NA,0.9585,"0.9199",0.9971,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95%CI",70.5,"mayfield","observed",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28,NA,0.5,1,1974.5,32,NA,"NO","before",-2.418,56.76,"North temperate",0.382978723404255,0.999998655985609
"mcragnolini",136,"Charadrius_hiaticula","N. K. Atkinson (pers. comm.) in Pienkowski 1984","Cyrus NNR, Scotland",1974,"1975",1975,NA,47,1,NA,3,NA,NA,NA,0.8731,"0.8335",0.9127,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95%CI",394,"mayfield","observed",NA,NA,NA,NA,NA,NA,"yes","details of loss cause (table VII) do not sum up to the total number of losses (table IV); higher predation possibly caused by smaller size of arctic tern colony in 1975, which help agains aerial predators (crows are the main cause of predation in the site)",NA,4,28,NA,0.5,1,1974.5,51,NA,"NO","before",-2.418,56.76,"North temperate",0.119289340101523,0.971468074390352
